predicted_phenotype,observed_phenotype
-0.3356173634529114,0.029395543038845062
0.44235748052597046,0.2749845087528229
-0.8132887482643127,0.2092324197292328
0.1817089021205902,0.8301131725311279
-0.3811044991016388,-0.5405583381652832
-0.47200387716293335,-1.2108476161956787
-0.2295953929424286,0.1504070907831192
0.41267460584640503,0.36673855781555176
0.266186386346817,0.2700856924057007
-0.3552361726760864,-0.959693193435669
0.3535098433494568,0.6061711311340332
1.1853067874908447,0.22380384802818298
-0.5611625909805298,0.029684195294976234
-0.04321622848510742,-0.10276660323143005
-0.3742785155773163,-0.21654632687568665
0.23226308822631836,-0.8255018591880798
0.31941327452659607,-0.10573070496320724
0.11138622462749481,0.5485303997993469
-0.4419873356819153,-0.3789028227329254
-0.4231257438659668,-0.3631212115287781
-0.7518528699874878,-0.4484517574310303
-0.5849207043647766,-0.21006375551223755
-5.599856376647949e-05,-0.8408427834510803
-0.9686757922172546,-0.6253299713134766
0.5946896076202393,-0.48494216799736023
0.37565678358078003,0.4680073857307434
-0.4183536171913147,0.1955292820930481
-0.06687743961811066,-0.2707931697368622
0.4805213510990143,-0.031529150903224945
-0.4966083765029907,-1.318957805633545
-1.1992815732955933,-2.1682231426239014
-1.3434629440307617,-1.2987960577011108
-0.3185078203678131,-0.2839188873767853
-0.5747945308685303,-1.3690465688705444
0.16032704710960388,0.3037560284137726
-0.7633885145187378,-0.6632445454597473
0.8292759656906128,1.1646705865859985
-1.1674329042434692,-0.47140586376190186
-0.9394562244415283,-0.9420871734619141
-0.2572103440761566,-0.5290310978889465
0.0017829686403274536,-0.026921408250927925
-0.3252371549606323,-0.4505496919155121
-1.2684004306793213,-1.5218913555145264
-0.030031412839889526,-0.8812464475631714
-0.15899351239204407,-0.358944296836853
-0.5040746927261353,-0.47645366191864014
-0.6168064475059509,-0.7429980635643005
0.03321700915694237,-0.6040154695510864
0.8899776935577393,1.142903208732605
0.10299693048000336,-0.7007604837417603
-0.24078316986560822,-0.5770041346549988
-0.26376545429229736,-0.13607504963874817
0.18799075484275818,-0.1293765902519226
