predicted_phenotype,observed_phenotype
-0.31567153334617615,-0.7579810619354248
-0.6067055463790894,-0.48723289370536804
0.1723206341266632,0.6364283561706543
0.09371814876794815,0.4616612493991852
-0.6299566030502319,-0.2674340009689331
-0.3694140911102295,-1.3398427963256836
0.25467878580093384,1.0347259044647217
0.4831886887550354,-0.42753899097442627
-0.8637485504150391,-0.556617796421051
-0.7383941411972046,0.06703969836235046
-1.303121566772461,-0.6776165962219238
0.1090051531791687,-0.5777780413627625
-0.348974347114563,-0.27287182211875916
-0.07019320130348206,-0.11152573674917221
0.7180747985839844,0.19934982061386108
-0.08844956755638123,-0.20619043707847595
0.700451672077179,-0.01172928512096405
-0.4393865466117859,-1.4688925743103027
-0.20071585476398468,-0.07354626059532166
-1.2008384466171265,0.057170093059539795
0.14741341769695282,0.9163755178451538
0.18740423023700714,0.28034961223602295
-0.3394937217235565,-0.420371413230896
0.18038105964660645,-0.4361003637313843
0.12816938757896423,0.9976582527160645
-0.06597760319709778,0.7293062210083008
0.5695632696151733,1.2497870922088623
-0.8021456599235535,-0.8417220711708069
-1.2055587768554688,-1.484937310218811
-0.34274938702583313,-0.24708467721939087
0.05580206215381622,-0.48344743251800537
-0.6220660209655762,-0.005141176283359528
-0.3326704502105713,-0.05550481379032135
-0.9978598952293396,-0.3345896303653717
-0.3334220051765442,-0.7063956260681152
-0.48267045617103577,0.14070212841033936
1.5711536407470703,1.8330525159835815
-0.3747707009315491,-0.5776212811470032
0.5062909126281738,0.4033144414424896
-0.6471425294876099,-0.785602867603302
-0.020458050072193146,-0.12094169110059738
-0.5307976603507996,-0.5593699812889099
-1.152340054512024,-1.7983118295669556
0.6333882808685303,0.48572617769241333
-0.03275306522846222,0.31390389800071716
-0.8457211852073669,-0.8338897228240967
-0.4535413384437561,-0.1206798255443573
-0.26902467012405396,-0.6684526801109314
0.798612117767334,-0.6765606999397278
0.10505015403032303,0.4059333801269531
-0.34714260697364807,0.18200527131557465
-0.6859104037284851,-1.2340182065963745
-0.11128798872232437,-0.21210893988609314
0.29870128631591797,1.3365596532821655
0.26241302490234375,0.1035844013094902
1.0695562362670898,0.488484263420105
-0.41886448860168457,-0.3700144290924072
-0.420574426651001,0.4192349314689636
0.2962460219860077,-0.23600533604621887
-0.008652735501527786,-0.8690115213394165
0.16544292867183685,0.3960631787776947
-0.40854963660240173,-0.5412963032722473
-0.10975924134254456,-0.10790088772773743
0.32095274329185486,-0.03700648248195648
-0.5048400163650513,-0.2770768702030182
0.8592265248298645,0.8997346758842468
-0.918085515499115,-1.0779337882995605
0.2602725028991699,0.2060244381427765
-0.37845805287361145,-0.13792766630649567
-0.35511094331741333,0.13630440831184387
-0.014434099197387695,-0.4453417658805847
-0.24536947906017303,1.1032068729400635
-0.626287043094635,-0.02974998950958252
0.42123228311538696,-0.4346436560153961
-0.45763903856277466,-1.0413408279418945
0.026077784597873688,-1.2759498357772827
0.8320673108100891,0.20434951782226562
-0.8085595369338989,-1.0354013442993164
-0.2695022523403168,-0.9705168604850769
0.10988812148571014,0.6702471971511841
-0.35911425948143005,-0.15797388553619385
-0.627484917640686,-0.19364768266677856
-0.38473454117774963,-0.8164471387863159
-0.4552921652793884,0.23720771074295044
-0.6043168902397156,-0.4878194034099579
0.08720795065164566,0.39787593483924866
-0.7684456706047058,-0.25178879499435425
0.8910805583000183,1.3835800886154175
-0.6346017718315125,-0.663618266582489
0.27751296758651733,0.1506931185722351
-0.04345293343067169,-0.7091158628463745
0.1291513741016388,-0.6092984676361084
-0.48452237248420715,0.6999582052230835
-0.00033598393201828003,-0.4423031210899353
-0.4514886736869812,-1.3527995347976685
1.2395806312561035,1.3301674127578735
-0.8346529603004456,0.2924782633781433
-0.3571098744869232,-0.4098445177078247
-0.48059773445129395,-1.3726820945739746
-0.36261284351348877,-0.05338224768638611
-0.10035492479801178,0.23576955497264862
-0.2853226959705353,0.18287906050682068
0.2517557144165039,1.000602126121521
0.4365236163139343,0.1970808506011963
-0.4223957657814026,-1.0797247886657715
-0.816687822341919,-1.522886872291565
-0.717504620552063,-1.6082698106765747
-0.30728983879089355,-0.9255885481834412
0.6370896100997925,-0.12358567118644714
0.5048776268959045,0.9491099715232849
-0.1459435373544693,-0.09301610291004181
0.2971286177635193,-0.30393773317337036
-0.5474482774734497,-0.8161274194717407
-0.22878892719745636,-0.2926724851131439
0.5253586769104004,0.3664795756340027
1.0900404453277588,1.2136918306350708
-0.00023806095123291016,1.1652976274490356
-0.13874530792236328,-0.2859160006046295
-0.06822344660758972,-0.9568755626678467
0.6649981737136841,1.263324499130249
-0.7860161066055298,-0.9901527166366577
0.08676810562610626,0.2664724588394165
0.5793257355690002,-0.1600218117237091
-0.8600243926048279,-0.642513632774353
-0.9992653727531433,-0.10935366153717041
-0.5188215374946594,0.1361968219280243
-0.11117655038833618,-0.22491474449634552
-2.0942797660827637,-2.136747360229492
0.9865617752075195,0.4548906683921814
-0.15366455912590027,-0.6433559060096741
0.12296096980571747,0.08821532130241394
-0.28834396600723267,0.0241050124168396
0.49489617347717285,0.6676905155181885
-0.7405932545661926,-0.7778337001800537
-0.8353143930435181,-0.6746551990509033
-0.45662611722946167,-1.170259952545166
-0.24894225597381592,-1.2679749727249146
-1.6568841934204102,-1.9774322509765625
-0.26099470257759094,-0.5721889734268188
-0.36709028482437134,-0.4661145806312561
0.23989245295524597,0.27241894602775574
-0.32790127396583557,-0.767831563949585
-0.6710785627365112,-0.3309394419193268
0.42822322249412537,-0.1987052708864212
-1.223997950553894,-1.0766730308532715
0.5872119665145874,1.132847785949707
-0.7996853590011597,-0.590819239616394
-1.2284438610076904,-0.8982999920845032
0.9105161428451538,1.665190577507019
-0.3213904798030853,0.7725849747657776
