train_loss,val_loss
0.823193495496038,0.7024251100562867
0.5625085807873301,0.6399612716266088
0.44225719592502816,0.5850146537735349
0.3711350868906131,0.5594925511450994
0.3208541849440935,0.5584518619946071
0.28201651637348835,0.5605939232167744
0.25789132835477163,0.5206397451105572
0.2409193068742752,0.5441968012423742
0.21924305389942736,0.5535803511029198
0.2095708375769939,0.5383451104164123
0.19865886367964403,0.5293287061509632
0.19075850971292652,0.5023857783703577
0.18218493618463216,0.5047407442615146
0.18052945111356855,0.5113411032018207
0.16746435988177524,0.4999026542618161
0.16253883480740505,0.5087012185936882
0.15698423176005696,0.49773582418759665
0.1538591867571242,0.5060295329207466
0.14896959797189566,0.49582706434386115
0.1477661649005835,0.4912748674551646
0.14260096284761384,0.5082971666540418
0.14014828864609796,0.4969442279565902
0.13815164191728574,0.49427515552157447
0.131549199980697,0.48626016562893276
0.12973102463774705,0.5060813392911638
0.12911053807541514,0.48042415181795756
0.12649713552882227,0.4930703818798065
0.12310505401717418,0.4815905883198693
0.11899720428235223,0.4797599196434021
0.11879390267806761,0.48007276001430693
0.11762075097652143,0.48686312224183764
0.11555804472648357,0.4839196276097071
0.11398709950407156,0.4827697856085641
0.11213572184292324,0.4916549705323719
0.11269059413642975,0.486525996809914
0.11247192034453296,0.47844784827459425
0.10758265332456982,0.46994513528687615
0.10565943360043485,0.47459949198223295
0.10733883806535502,0.5115155410198938
0.10638366283126996,0.4836660677478427
0.10571277105922335,0.48396765901928857
0.10568992711567993,0.46534452637036644
0.10047587249695399,0.4640611926714579
0.10611116558170774,0.4635785075880232
0.09727391037359193,0.46290955600284395
0.09875135487346558,0.46420178101176307
0.10025547017035873,0.4625936170419057
0.09551495306514667,0.4589869869606836
0.0965920596530563,0.4715269940240043
0.0963912658642924,0.46083962463197253
0.09747689413396936,0.4587001824662799
0.09393303659544036,0.4578324786254338
0.09358478351785805,0.48130539258321126
0.09693721054415953,0.47193966110547386
0.09307735445396752,0.45912562722251526
0.0912306860588384,0.4604379151548658
0.09319135553814008,0.45946030489036016
0.09019306765503861,0.4544476243711653
0.09189572149629228,0.4574361985638028
0.09368749590296495,0.5051320748669761
0.09098460995837261,0.464891933117594
0.08928875657217354,0.4615202302024478
0.08947392553091049,0.4634955800714947
0.0913250468778268,0.47730238352503096
0.09158097610376668,0.46100663627896993
0.0878540893490805,0.45659822424252827
0.08818604134058838,0.4611641940616426
0.08795849871977665,0.46391938612574624
0.08777477823946464,0.4538478539103553
0.08783742371928749,0.455559324934369
0.08737014194852427,0.45177189225242254
0.08766018360425411,0.46694370167596
0.08640019260525134,0.48245577074232554
0.08893962179502232,0.4541334651765369
0.08726568277657888,0.4532737415461313
0.08682483459631221,0.4800917948995318
0.08519306582839865,0.45825277183737073
0.08616616591169503,0.4519465561423983
0.08504594595095757,0.4504389890602657
0.08381080213916359,0.45228505304881506
0.08713310208332026,0.479415387624786
0.0859021415051661,0.44815977272533236
0.08455750456694781,0.45172858294986545
0.08245080702327655,0.4514286597569784
0.0837081799452955,0.44933983995800925
0.08308045533998161,0.4495864856810797
0.0826518796206091,0.4517055287247612
0.08272513932588568,0.45130671574955894
0.08203385356795845,0.44851147759528387
0.08261666425534983,0.45373341526303973
0.08487015003650382,0.4505765189727147
0.0849146528534912,0.45327823218845187
0.08199127182435761,0.4530698770568484
0.08157486956940883,0.44843057606901443
0.08290036478966617,0.4974789014884404
0.08587908819674304,0.45716591278711954
0.0809594920377412,0.4668353463922228
0.08049781656151182,0.450666922614688
0.08355713528736927,0.4554015185151781
0.08178457813827615,0.4508974976482846
0.07535081506488425,0.44919851209436146
0.07368715873888235,0.4478591345605396
0.0731404835099809,0.45071472497213455
0.07282816836138091,0.4438137067215783
0.07272911225066801,0.4430336960724422
0.07251571846065338,0.44468028630529133
0.07247317015554346,0.4429212836992173
0.07233570990237323,0.44579156324976965
0.07239873764332402,0.44352776947475614
0.07236991394935043,0.44599376661436896
0.07236640283650758,0.4489285920347486
0.07205514367402456,0.44736283762114387
0.07202518674317729,0.4442004022144136
0.07201741425472014,0.44176346432595026
0.07239527030709828,0.44397219987142655
0.07193071701737683,0.44347977056389765
0.07187130516083047,0.4435896972815196
0.07184557809213703,0.4417219999290648
0.07207993795854624,0.444970764148803
0.071939584955074,0.4432554270539965
0.07185973897219845,0.44218242253576007
0.07186189290296519,0.4480274342355274
0.07208371921732094,0.44329853710674105
0.07170478247426913,0.4433180482614608
0.0718194384609113,0.4441923527490525
0.07174971689020047,0.44279394788401466
0.07168288126088786,0.4427370088441031
0.07168703569036922,0.44618986319927945
0.07193097172741685,0.44417295314016797
0.07163102001522147,0.4444434495199294
0.07157945280012332,0.4437750390597752
0.0715029417898096,0.4442266767933255
0.07148102674472845,0.4419172255765824
0.07175412934505199,0.44212742972941627
0.07142463330019033,0.44750769961447945
0.07140643349247115,0.4436954949583326
0.0716904243855385,0.44092245811507813
0.0714189865087208,0.44732370319820586
0.07161959563716176,0.4427514773039591
0.07138235642436588,0.4436770634991782
0.07126773679940894,0.4455201307932536
0.07143019360788701,0.4431014746427536
0.07164920328193874,0.4418986465249743
0.07133016514293315,0.4436154095899491
0.0713407032227402,0.44457187879653204
0.07120366102200376,0.44240311895098006
0.07110609591862802,0.4498117866970244
0.07107452046500438,0.44128994232132324
0.07154118091438376,0.44124326961381094
0.07148704246470802,0.4428957150095985
0.0711254333123636,0.44104722198985874
0.07107248923710088,0.4417243290515173
0.07109707440628389,0.4432752563839867
0.07095303771455892,0.44619130350294567
0.07098972612020502,0.44132839668364754
0.07111503183841705,0.44268565802347093
0.07122892216204456,0.4440932395912352
0.07097905546284178,0.44221827870323543
0.07088359188662761,0.4430590294656299
0.07104125169760873,0.4457888449941363
0.07110667674307618,0.44096606572469077
0.07077563243904753,0.44806811610857644
0.07104723283833864,0.44306955408482324
0.07096956402918939,0.44255014317376273
0.07075016906386927,0.4437121493475778
0.07110488717778447,0.4427728281134651
0.0706419343012942,0.4409087325845446
0.07074815362834475,0.4406137639567966
0.0709746829701953,0.44285723112878345
0.07073450466377314,0.4416462859937123
0.07079683582891118,0.4426750881331308
0.07071181504349959,0.44347160486947923
0.07057447243107563,0.4461620188894726
0.07074166837919271,0.4432844638824463
0.07095323627787914,0.44224174547763095
0.07057196646928787,0.4413658932560966
0.0704513854173382,0.44474568792751856
0.07068142002564298,0.44111161657742093
0.07062162348385632,0.4443962423574357
0.07052833422947158,0.44630773493221826
0.0705255910611609,0.4413023762759708
0.07051346964385521,0.44382801609379907
0.07056065028506603,0.44275638234047665
0.0703788843522802,0.4421791942346664
0.07058993744793121,0.44313364312762304
0.07049382570685382,0.4445539599373227
0.07036504534443029,0.44313601283800036
0.07042261769184086,0.44345551062197913
0.07063520478717449,0.4425911787010375
0.07041261444964478,0.44507205401148114
0.07027411599906437,0.4422156480096635
0.07034104017977509,0.4474845412231627
0.0703473839748419,0.44174105666932606
0.0702561072327874,0.44406709472338357
0.07067325233557578,0.44222627182801566
0.07035330183910982,0.44543170105843316
0.07018752684861279,0.44291919498216537
0.07019368484259793,0.4461136377993084
0.07050219074818506,0.44226356673808326
0.07016104181702627,0.4429873940490541
0.008043326526595075,0.3805041741757166
0.007380871312764059,0.3841001093387604
0.006769400804067413,0.3815874685843786
0.0064148986778939454,0.3868260565258208
0.005891997222320743,0.38663061005728583
0.005573327458156139,0.3840384507463092
0.00519430675459179,0.38630681676524026
0.005099650594945017,0.3863428814070565
0.0048378179937102,0.3858134655725388
0.004495414113180276,0.39349798148586634
0.004327801291821925,0.3870489559712864
0.004102688067721907,0.3917083161217826
0.0039130932145694085,0.39160415402480536
0.0035652789809745536,0.39219844043254853
0.0034984825017447606,0.3922913792587462
0.003296686270113803,0.3913237226860864
0.0031684687222982423,0.3919159995658057
0.0030809737080217977,0.39322269175733837
0.002961947723028905,0.4015233987853641
0.002787439806529423,0.39930465505236673
0.002508665197729423,0.39346345563729607
0.002441769500338789,0.4015448862598056
0.002235205658559986,0.394464249979882
0.0022069566176299666,0.39599300097851525
0.0021679771317137876,0.39628738718373435
0.0019784886434531667,0.39763718105497814
0.0019072456645743664,0.39554401004598255
0.001819953383960311,0.4002348059699649
0.001770922931693227,0.40169312684308917
0.0016389532409091458,0.40225288371245066
0.0015642726927567897,0.4028062511058081
0.00146702016479866,0.40089622210888637
0.0013546653314154935,0.39955764327730453
