predicted_phenotype,observed_phenotype
-0.47523149847984314,0.03135864436626434
0.3703593611717224,0.27410662174224854
-0.6186807155609131,0.21042458713054657
0.03804502636194229,0.9344491958618164
-0.2760118246078491,-0.5252362489700317
-0.5180609822273254,-1.083552598953247
-0.3672023117542267,0.14980031549930573
0.23675160109996796,0.3611489236354828
0.11295930296182632,0.2744901478290558
-0.39240774512290955,-0.7954131960868835
0.2543686032295227,0.5540997982025146
1.204607605934143,0.2240084409713745
-0.5572588443756104,0.030634300783276558
-0.1701328158378601,-0.10276205092668533
-0.5177208185195923,-0.21713624894618988
0.14889851212501526,-0.7646569609642029
0.33294910192489624,-0.10573085397481918
0.008734133094549179,0.48793652653694153
-0.34622180461883545,-0.3693618178367615
-0.31162479519844055,-0.3531811535358429
-0.6128820180892944,-0.44884297251701355
-0.7566938996315002,-0.21081897616386414
-0.049469947814941406,-0.8456718921661377
-0.9270082712173462,-0.6146523952484131
0.31673920154571533,-0.4957461357116699
0.21540994942188263,0.438797265291214
-0.4719240665435791,0.2154364436864853
0.16662836074829102,-0.2725553512573242
0.5836042165756226,-0.03157253563404083
-0.5104227662086487,-1.2568485736846924
-1.133597731590271,-2.3594977855682373
-1.320061445236206,-1.40841543674469
-0.23664268851280212,-0.2867588698863983
-0.49075642228126526,-1.4431875944137573
0.1300630271434784,0.296269029378891
-0.7810521125793457,-0.609096109867096
0.6104824542999268,1.2902915477752686
-0.9956402778625488,-0.4522567689418793
-0.8266856670379639,-0.9395859837532043
-0.3818362355232239,-0.5619024038314819
-0.0034338831901550293,-0.026981789618730545
-0.45793867111206055,-0.44617152214050293
-1.2501308917999268,-1.6224511861801147
0.17424379289150238,-0.6340038776397705
-0.22848300635814667,-0.35890960693359375
-0.6310561895370483,-0.4668805003166199
-0.5574154257774353,-0.7394808530807495
-0.06908154487609863,-0.634110152721405
0.8319995999336243,1.092287302017212
0.22398783266544342,-0.7437846064567566
-0.09388473629951477,-0.5793536305427551
-0.3481753170490265,-0.13612712919712067
0.28334659337997437,-0.12938861548900604
0.49273914098739624,0.52423095703125
0.23723965883255005,-0.36509349942207336
-0.17443570494651794,-0.47926124930381775
0.6105236411094666,0.2729490399360657
-0.35387736558914185,-0.6304004192352295
-0.9398117065429688,-0.33506667613983154
0.04147724807262421,-0.8518563508987427
-1.2565126419067383,-1.378527045249939
0.6978718042373657,0.7592405676841736
0.5035966038703918,0.34678590297698975
-0.5554003715515137,-0.7876142263412476
-1.8796519041061401,-1.043483018875122
-0.5540385842323303,0.4727866053581238
0.2525506615638733,0.24741482734680176
-0.3119935393333435,1.073633074760437
-0.43181875348091125,-0.5022920966148376
-0.863497257232666,-0.44627535343170166
-0.7070471048355103,-0.8088588118553162
0.4688161015510559,-1.043061375617981
0.5448259711265564,0.38465631008148193
-0.15807440876960754,-0.8150650858879089
-0.207880899310112,-0.1627218872308731
-0.24924790859222412,-0.2181261032819748
-0.16423450410366058,-0.5303890109062195
-0.011746302247047424,-0.3258129358291626
0.23940232396125793,0.30839529633522034
-0.4527062177658081,0.24117639660835266
0.029816076159477234,0.597700834274292
-0.11610053479671478,0.40222790837287903
-1.0301660299301147,-1.63015615940094
0.17740970849990845,0.8441532850265503
-1.0273979902267456,-1.513150691986084
0.19451677799224854,0.3662642538547516
0.8925260901451111,1.2503083944320679
0.9071028232574463,1.8976008892059326
0.5182358622550964,3.029818534851074
-0.2948266565799713,-1.0103235244750977
0.25550076365470886,0.3365146517753601
1.5163474082946777,1.9552030563354492
-0.3761608600616455,0.21446357667446136
-0.7896063327789307,-0.913244366645813
0.562800407409668,-1.0885792970657349
0.22974810004234314,-0.08405964821577072
-0.09066466987133026,0.43705037236213684
-0.37356656789779663,-0.4425676465034485
0.5931518077850342,-0.026131395250558853
0.03509092330932617,0.451410174369812
0.43863922357559204,0.7896922826766968
0.6928387880325317,0.6393431425094604
-0.5733977556228638,-1.0244672298431396
-0.16253629326820374,0.27746060490608215
0.2195764183998108,-0.6990569829940796
-0.5856833457946777,-0.720973014831543
-1.0339690446853638,-0.7504419088363647
-0.40188026428222656,-0.008967026136815548
-0.08852383494377136,-1.5073094367980957
-0.5031610131263733,-1.0378649234771729
-0.8230632543563843,-1.8254915475845337
0.7057662606239319,0.6474009156227112
-0.7684139013290405,-0.4933810532093048
0.620539665222168,1.2863473892211914
-0.47104746103286743,0.10840991139411926
-0.23449143767356873,0.5367421507835388
-1.140099287033081,-0.5438971519470215
-0.4291961193084717,0.14317691326141357
0.4785478711128235,0.07498915493488312
0.06466352939605713,0.4252992868423462
-0.633521556854248,0.17929700016975403
-0.26895666122436523,-0.7072306871414185
1.6691665649414062,0.4117079973220825
0.5364452600479126,0.3648936152458191
0.5431909561157227,1.914149284362793
1.861735463142395,1.0282771587371826
-0.4015749990940094,0.3779294788837433
-0.14014720916748047,-0.6152353286743164
1.2589757442474365,1.3903769254684448
-1.2069125175476074,-0.24298976361751556
-0.006509929895401001,-0.03178120404481888
-0.4008980989456177,-0.5095353722572327
-0.5222551226615906,-1.0263501405715942
-0.8349419832229614,-0.9648933410644531
-0.16212455928325653,1.5381648540496826
0.19543874263763428,-0.14896953105926514
0.048290595412254333,-0.22492358088493347
-0.05599507689476013,0.05307586118578911
0.2868056297302246,-0.21421153843402863
-0.313935786485672,0.39238035678863525
-0.7331085801124573,-1.2566282749176025
0.13120567798614502,1.0314054489135742
-0.4785515069961548,-1.770022988319397
-0.4241879880428314,-0.9137895703315735
-0.15053904056549072,0.35634845495224
1.8445453643798828,1.5081285238265991
-1.2431745529174805,-0.49908846616744995
0.39339783787727356,1.276489496231079
0.09909141063690186,-0.10143124312162399
0.47211623191833496,0.39849475026130676
-0.19273817539215088,-0.6496315002441406
-0.23420238494873047,0.09667370468378067
-0.3151823878288269,0.028114305809140205
1.430268406867981,1.5101839303970337
0.5810263156890869,1.0906716585159302
0.10056080669164658,-0.37089812755584717
0.8882166147232056,0.2798794209957123
-0.2292344570159912,-0.7347180843353271
-0.6511086225509644,-0.8924151062965393
-1.6969746351242065,-1.2631202936172485
-0.6292333602905273,-0.317785382270813
0.02351754903793335,-0.6993048191070557
-0.2159838080406189,-0.6263312101364136
-0.08781643956899643,-1.6283316612243652
-0.6437737941741943,-0.4133596420288086
-0.31379348039627075,-0.285330593585968
0.009554676711559296,-0.20765212178230286
-0.28895270824432373,0.9098107218742371
-0.605582058429718,-0.33775749802589417
-0.021797209978103638,-0.6178663969039917
-0.5831352472305298,-0.6388031840324402
-0.4938579201698303,0.12509645521640778
-0.8394993543624878,-1.3741912841796875
0.27942681312561035,0.2996073067188263
-0.4314088523387909,-1.032944917678833
0.2762015461921692,0.8582071661949158
-0.366474986076355,-0.712557315826416
-0.9259988069534302,-1.4376270771026611
-1.2216525077819824,-1.3572534322738647
0.36448293924331665,0.2873517572879791
-0.29427358508110046,-0.3724985122680664
-0.26997512578964233,0.022349776700139046
-0.7548144459724426,0.003615145105868578
-0.633385956287384,-0.6208773255348206
-0.6297416090965271,-0.9948133230209351
-0.38671526312828064,0.09959250688552856
-0.14339816570281982,0.04101429134607315
-0.9460222125053406,-0.18120716512203217
-0.2513769268989563,0.5393944978713989
0.19598475098609924,-0.34742122888565063
0.746290922164917,-0.4730731248855591
0.898897647857666,1.321875810623169
0.2475428283214569,0.3518390357494354
0.8199862837791443,0.610632598400116
-0.3026604950428009,-0.5043160319328308
-0.24725867807865143,0.22635218501091003
0.5896574258804321,-0.7016038298606873
-0.2917341887950897,-0.14246611297130585
0.5554359555244446,-0.11317197233438492
1.0130947828292847,1.0210068225860596
-0.26690608263015747,-0.1041145846247673
0.15166960656642914,0.07296784222126007
-0.9693699479103088,-0.8258053064346313
-0.9200310707092285,-1.028486967086792
-0.215000182390213,-0.5609155297279358
-0.8927701115608215,-0.611760675907135
0.14209726452827454,0.15123297274112701
0.36680421233177185,-0.12152951955795288
-0.5277243256568909,0.232918843626976
1.011085867881775,0.28434544801712036
-0.655398964881897,-0.5853150486946106
-0.4815793037414551,-1.0600008964538574
0.2772369980812073,0.8414369821548462
-0.2189394235610962,-1.0946706533432007
-0.14544343948364258,-0.4077680706977844
0.31772419810295105,-0.007391470950096846
-0.1672324538230896,-0.8899346590042114
0.2272132933139801,-0.39563220739364624
-0.6724895238876343,-0.8090075254440308
0.021215394139289856,-0.5961254239082336
-0.11238372325897217,-0.5432854890823364
-0.44703006744384766,-0.9395129084587097
1.2097699642181396,1.1237281560897827
0.2217152714729309,-0.6065511703491211
-0.08819162100553513,0.17355985939502716
-0.6192324161529541,-1.3428478240966797
0.5976122617721558,0.27376478910446167
0.3481670022010803,-0.3432449400424957
0.15474356710910797,0.1943771243095398
-0.5484278202056885,0.34517720341682434
0.7006600499153137,0.9345224499702454
-0.828913152217865,-0.6636520028114319
0.4964192509651184,-0.4611550271511078
-0.2520079016685486,-1.3538548946380615
0.09181280434131622,0.7110102772712708
0.344082236289978,0.33198562264442444
0.2196022868156433,-0.4238697290420532
-1.0244780778884888,-0.320296972990036
0.5314781665802002,0.47914919257164
-0.7470346093177795,-0.6950638294219971
-0.06686784327030182,-0.5761460661888123
0.8905207514762878,0.7389084100723267
-0.11809860169887543,0.30883586406707764
-0.29392188787460327,-0.5053638815879822
0.25527817010879517,-0.014677749946713448
-0.6148506999015808,-0.7398029565811157
0.02612927556037903,-1.2995771169662476
0.1208752989768982,1.7883853912353516
0.6306142807006836,0.25261226296424866
-0.34188196063041687,-0.577074408531189
-0.01786401867866516,-0.19690652191638947
0.8552703857421875,0.8746305704116821
-0.7250171899795532,-1.507987141609192
0.2638174593448639,0.6798462867736816
0.14580433070659637,-0.005132152698934078
0.6799865961074829,-0.6211185455322266
0.28668516874313354,-0.40999022126197815
0.2791856527328491,0.6512169241905212
-0.10346396267414093,0.15056930482387543
0.6416210532188416,0.7204052805900574
-0.3253768980503082,0.19607123732566833
1.3627809286117554,0.48544615507125854
0.0748150646686554,-0.37358197569847107
-0.5160133242607117,-0.45960548520088196
-0.3332974910736084,-0.3045673072338104
-0.4283108711242676,-0.5834201574325562
-0.6427636742591858,-0.6704713106155396
-0.2893744707107544,-1.2440673112869263
0.1976255178451538,0.5777387619018555
-0.22680160403251648,0.03495743125677109
-0.7403907179832458,-0.22882197797298431
1.1415460109710693,2.6397056579589844
0.2545812129974365,-0.3490138649940491
-0.20298396050930023,-1.5882240533828735
0.15946589410305023,-0.3063766360282898
0.8542855381965637,-0.2587283253669739
0.16096076369285583,-0.27330154180526733
