predicted_phenotype,observed_phenotype
0.2278834581375122,-0.3020985722541809
0.22296561300754547,-0.22979284822940826
-0.2696927785873413,-0.07649344205856323
0.3211575150489807,0.5394101142883301
0.1188388243317604,0.2540155053138733
-0.03202863037586212,-0.24079887568950653
0.13369068503379822,0.03961552307009697
0.31973350048065186,-0.6004271507263184
0.002005934715270996,-0.2637364864349365
0.19367805123329163,-0.16979941725730896
0.23880086839199066,-0.04581537842750549
0.11205913871526718,-0.1715504229068756
-0.4225233793258667,-0.5363812446594238
-0.3508653938770294,0.18885427713394165
0.43613308668136597,0.5536421537399292
-0.186812162399292,0.01660669595003128
-0.1973893940448761,-0.01684054732322693
0.2624572217464447,0.3797217011451721
-0.03800424933433533,0.15682348608970642
0.3689466118812561,0.4386447072029114
-0.11741954833269119,-0.15300413966178894
0.17007412016391754,-0.2322504222393036
-0.11858965456485748,-0.2437429130077362
0.26902174949645996,0.1691385954618454
-0.21398401260375977,-0.041723474860191345
-0.30553820729255676,-0.4749731421470642
0.08542609214782715,-0.05743463709950447
0.17234161496162415,0.0022667348384857178
-0.2062862664461136,-0.9424152374267578
-0.04829488694667816,-0.6983633637428284
-0.05809272080659866,0.024166464805603027
0.09439511597156525,-0.48124954104423523
-0.030571646988391876,-0.7538499236106873
0.5514293909072876,0.8638708591461182
-0.06184917688369751,0.12316183745861053
0.44737452268600464,0.417346328496933
0.24197076261043549,-0.57526695728302
0.6921732425689697,0.2963206171989441
-0.13023796677589417,0.14867368340492249
0.6329192519187927,0.25634241104125977
0.042123228311538696,0.06237132102251053
-0.025793589651584625,-0.3191186189651489
0.2783188819885254,0.030287031084299088
-0.17094169557094574,-0.2566978335380554
0.08481363952159882,-0.07348677515983582
-0.5670937299728394,-0.5810272097587585
-0.41787734627723694,0.29683858156204224
0.2517704963684082,0.11446365714073181
0.0675184428691864,0.3583608865737915
-0.0694025307893753,-0.34057649970054626
-0.1743871569633484,-0.7451624870300293
0.2493031919002533,0.035155102610588074
0.08344870805740356,0.34833186864852905
0.25145435333251953,0.4183087646961212
0.14531221985816956,-0.43188971281051636
0.10216313600540161,-0.24302423000335693
-0.08836020529270172,-0.6308701038360596
-0.14508244395256042,0.42175206542015076
0.16231727600097656,0.19594314694404602
0.06432802230119705,-0.10713143646717072
0.04377928376197815,-0.2659410238265991
0.17429257929325104,0.1406516581773758
0.2881587743759155,-0.15035495162010193
0.39828377962112427,0.310965359210968
-0.15337733924388885,-0.21798253059387207
0.21728037297725677,-0.2581695020198822
-0.2715241312980652,-0.7626394629478455
0.2206382155418396,0.029720492660999298
0.0016684606671333313,-0.4003845453262329
-0.40914109349250793,-0.5560410022735596
0.40280425548553467,-0.025585658848285675
0.14890015125274658,-0.18745945394039154
-0.18694712221622467,-0.416725754737854
-0.03276953101158142,-0.5055593252182007
-0.48451343178749084,-0.22404518723487854
0.02938765287399292,-0.10076206177473068
-0.04352724179625511,-0.2761607766151428
-0.29420626163482666,-0.261173278093338
0.16830989718437195,0.27240896224975586
-0.14128652215003967,0.04152745008468628
0.6766781806945801,0.10413514077663422
0.13250930607318878,-0.0937526524066925
-0.14436182379722595,-0.6788919568061829
-0.33785396814346313,-0.4677581787109375
-0.0672486424446106,-0.034229397773742676
-0.0007014647126197815,-0.07137782871723175
-0.08149296045303345,-0.004765644669532776
-0.19503995776176453,-0.3588736057281494
0.07386834174394608,0.41666698455810547
0.028128087520599365,-0.24002188444137573
-0.12694410979747772,-0.30233192443847656
0.2574627697467804,0.07168208807706833
-0.1393677294254303,-0.4047142565250397
0.12174417823553085,0.04466461017727852
0.16087976098060608,0.5706719756126404
-0.08595138043165207,-0.1535477638244629
0.08915911614894867,0.21325872838497162
0.33142656087875366,-0.05008268356323242
-0.4725744128227234,-0.5361543893814087
-0.22093258798122406,0.08911731839179993
0.3521205484867096,-0.17732159793376923
0.12502193450927734,0.034959353506565094
0.011728934943675995,-0.9631205797195435
0.12850315868854523,0.03760945796966553
0.2001611590385437,0.07445140182971954
0.08464811742305756,0.4818834364414215
0.10606169700622559,0.30022770166397095
0.09494634717702866,-0.0849979817867279
0.08399853110313416,-0.05001227557659149
-0.05656522512435913,-0.10750425606966019
-0.034876272082328796,-0.20356681942939758
0.06115594506263733,-0.07004682719707489
0.07682765275239944,-0.21242572367191315
0.11879602074623108,-0.5374380946159363
0.23421287536621094,-0.1961619108915329
0.1250731647014618,-0.16976691782474518
0.06075158715248108,-0.0859466940164566
0.26746490597724915,0.21838046610355377
0.23669752478599548,0.08474134653806686
0.33847081661224365,-0.17423680424690247
0.18389074504375458,-0.3547137677669525
-0.17360474169254303,-0.3708048462867737
-0.1315126121044159,-0.33700302243232727
0.062123075127601624,0.18381324410438538
0.11684049665927887,-0.13496407866477966
