predicted_phenotype,observed_phenotype
0.006477057933807373,0.29412180185317993
-0.5190368294715881,-0.27155351638793945
-0.5354670882225037,-0.11548328399658203
-0.5125334858894348,-0.2740953862667084
0.05367404222488403,-0.3448997139930725
-0.25227004289627075,-0.27648401260375977
-0.29562142491340637,-0.056828901171684265
-0.6168806552886963,-0.5700815916061401
0.07810107618570328,-0.009761795401573181
-0.28842130303382874,-0.13209132850170135
-0.13465118408203125,0.14862479269504547
0.04962471127510071,-0.08452340960502625
-0.30001407861709595,-0.305594265460968
-0.16404348611831665,0.10833696275949478
-0.25415003299713135,0.04121089726686478
-0.0723985806107521,-0.2440834939479828
-0.17009718716144562,-0.25260382890701294
-0.2770088315010071,-0.34344029426574707
-0.5867918729782104,0.14058971405029297
-0.5140461921691895,-0.49496155977249146
-0.4329843521118164,-0.7901791334152222
-0.47645702958106995,-0.46778714656829834
0.02615749090909958,0.5901373624801636
-0.06643430888652802,0.07965777814388275
0.0992095097899437,0.574781060218811
0.16427434980869293,-0.5096531510353088
-0.4877319633960724,-0.46952304244041443
-0.1130446046590805,0.11682212352752686
-0.08855780214071274,0.11620914936065674
-0.37777748703956604,-0.1589200794696808
0.22739872336387634,0.19224880635738373
0.3487326502799988,0.7838122248649597
0.13058415055274963,-0.06465227156877518
-0.04013833403587341,-0.0632438138127327
0.0031800754368305206,0.2245129942893982
-0.12182900309562683,0.2706781029701233
0.3553917407989502,0.5592004656791687
-0.4326217770576477,-0.6718034744262695
-0.36711379885673523,0.15806704759597778
0.2902384400367737,0.4965657591819763
-0.08278501778841019,-0.014573879539966583
-0.25708916783332825,-0.5351384282112122
-0.1881946623325348,-0.1753053218126297
-0.5176587104797363,-0.11509235203266144
-0.31421801447868347,-0.4336678087711334
-0.06026272475719452,0.49264395236968994
-0.09391000866889954,-0.020143315196037292
-0.4250366985797882,-0.09058603644371033
-0.2998811602592468,-0.11907844245433807
-0.4629886746406555,-0.2907947897911072
-0.4801408648490906,-0.7030072808265686
-0.315744012594223,-0.24810808897018433
-0.1816549301147461,0.2640186548233032
0.2396702915430069,0.09176072478294373
0.017506852746009827,0.18211323022842407
-0.14126190543174744,0.10325102508068085
0.2163795530796051,0.23628798127174377
-0.0451643168926239,-0.28328603506088257
-0.18161073327064514,-0.49928122758865356
